-0.37870926	-0.15657334	-0.068706825	-0.3279539	0.1830253	-0.49903008	-0.82915336	0.5942098	-0.10860188	-0.42172602	-1.0932662	0.068074144	0.3090885	0.39074114	-0.34630752	-0.40593192	0.1957138	0.15351231	-0.55910856	-0.5996959	0.171664	-0.008698816	0.5334196	0.17912513	-0.35010287	-0.8005892	0.40364352	0.24766397	0.43746814	0.01355533	-0.5132775	-0.01251708	-0.25755256	0.26694575	-0.3999534	0.37086478	-0.00061630894	0.5032199	-0.43265593	-0.0530357	-0.14167996	0.19784975	0.36393252	-0.07231844	0.5588465	0.055168036	-0.06384927	0.6641604	0.57813466	0.09408467	0.1679876	-0.35182524	-0.09691774	-1.0044072	0.40827474	-0.73679936	-0.8083741	0.39837506	-0.043948893	-0.2330624	-0.5416977	-0.06964525	-0.52132136	0.52103716	0.1040036	0.123572685	0.51771295	0.41787884	-0.40576017	-0.31103408	-0.30168793	0.1832437	-0.6579493	-0.63713723	0.18806559	-0.32117635	-0.05627961	-0.67682534	0.65958035	-0.084856436	-0.6205802	-0.11333041	-0.7015151	-0.02779994	0.34632623	-0.5616572	-0.06796322	-0.7193995	0.07272028	0.52554774	0.16783635	-0.12091149	-0.12989481	-0.34229308	-0.19151583	-0.47968283	-0.15339194	0.09329126	-0.06617501	-0.33139527
-0.30886677	-0.12658705	-0.051594943	-0.27042532	0.15261109	-0.4149415	-0.6847355	0.49721295	-0.095892645	-0.35079306	-0.9152722	0.054710373	0.25275502	0.3270054	-0.28683493	-0.33364296	0.15956494	0.13518071	-0.4725204	-0.49720678	0.14738408	-0.0004702262	0.44658047	0.15389553	-0.29317603	-0.66492075	0.3345794	0.2085993	0.36729887	0.012239761	-0.4221781	-0.017091662	-0.21744527	0.2247657	-0.33141875	0.3012615	0.00015092727	0.4203137	-0.36264867	-0.05150487	-0.108098395	0.16183046	0.30140242	-0.059994467	0.47141963	0.045717973	-0.058548648	0.5575639	0.47920468	0.08489465	0.1419958	-0.28994706	-0.08944907	-0.8420856	0.33576515	-0.61298734	-0.6624136	0.3299227	-0.02900016	-0.1977558	-0.44979414	-0.061560776	-0.43132144	0.43387145	0.08543691	0.1019567	0.4320494	0.34688646	-0.33628547	-0.25905898	-0.25818375	0.14834446	-0.54179394	-0.5309083	0.16100666	-0.2647614	-0.05291902	-0.5639214	0.54558367	-0.07871667	-0.5158009	-0.10072361	-0.5756598	-0.030612504	0.29351	-0.46937552	-0.055327255	-0.59800565	0.054464184	0.43405923	0.13905919	-0.09667077	-0.114484414	-0.2802186	-0.16563082	-0.3982847	-0.12911114	0.07079152	-0.05510406	-0.283073
-0.23908725	-0.10485113	-0.040805373	-0.21127382	0.11626353	-0.3134675	-0.5208051	0.38328746	-0.06727672	-0.2659543	-0.6863317	0.04005156	0.19467144	0.2460995	-0.22484687	-0.25510487	0.117010444	0.09662179	-0.35906234	-0.38098282	0.11314679	-0.003972117	0.3368888	0.11053253	-0.22318265	-0.4982307	0.25372475	0.1557659	0.27501935	0.0147129	-0.31774008	-0.011633348	-0.1607249	0.17264172	-0.25332612	0.23653054	0.0037521438	0.31399104	-0.27273196	-0.035584968	-0.08767531	0.12489872	0.22816554	-0.039615102	0.3558311	0.028588602	-0.04338869	0.4200813	0.36646345	0.0580912	0.10376527	-0.21938357	-0.066761285	-0.6355002	0.2591199	-0.46667475	-0.5085232	0.25147238	-0.0273855	-0.15166336	-0.34155875	-0.040701695	-0.33068323	0.33764213	0.068397984	0.08177113	0.32029757	0.2671473	-0.25611565	-0.1993167	-0.18956259	0.11202183	-0.4176076	-0.40393057	0.11326019	-0.20648041	-0.037616324	-0.42835364	0.41542652	-0.05090482	-0.39458495	-0.06827545	-0.4426881	-0.023820989	0.2230027	-0.3570523	-0.041808832	-0.45523167	0.050331157	0.32653266	0.106180914	-0.07388424	-0.085164994	-0.21900012	-0.12522106	-0.3007391	-0.09238478	0.052606996	-0.04408988	-0.20812361
-0.24203403	-0.10396574	-0.036740746	-0.20959161	0.11419565	-0.31630626	-0.52596015	0.38433298	-0.07404981	-0.26208705	-0.70337206	0.04134939	0.19289027	0.2493404	-0.21965492	-0.26139477	0.121590726	0.105135426	-0.36247316	-0.38143346	0.105482996	-0.003222935	0.34358737	0.11322094	-0.22620118	-0.5105922	0.2500883	0.163953	0.28114122	0.0067638215	-0.32981884	-0.007154159	-0.16183203	0.1727884	-0.2565613	0.23728743	0.0013190357	0.31472248	-0.27730346	-0.03110982	-0.083207056	0.12001018	0.2350745	-0.044788178	0.36318153	0.03283032	-0.03618236	0.42913288	0.3668296	0.059959315	0.10321777	-0.224928	-0.062185023	-0.6471822	0.26209638	-0.47925895	-0.5149972	0.25654262	-0.026491573	-0.1474571	-0.3479748	-0.049754255	-0.33021092	0.33182037	0.07396009	0.07980703	0.33210796	0.27130193	-0.25304544	-0.20307332	-0.19529977	0.11451867	-0.42021662	-0.40136084	0.12365859	-0.2067692	-0.03733948	-0.42759112	0.42135146	-0.058297038	-0.3936121	-0.068072475	-0.45094946	-0.018609146	0.22114763	-0.36198458	-0.042733286	-0.46175137	0.047132924	0.3339739	0.11308723	-0.07209583	-0.08802361	-0.2178619	-0.12190693	-0.3064027	-0.09682205	0.05662635	-0.04357722	-0.21705352
-0.22391738	-0.0975519	-0.04058258	-0.19617215	0.104800604	-0.2936978	-0.48867747	0.35639203	-0.07211061	-0.24811907	-0.6409281	0.043552153	0.18600495	0.22774054	-0.2092556	-0.24396884	0.11054662	0.097054325	-0.33373496	-0.3500492	0.105949186	-0.00036974234	0.31729183	0.108974926	-0.21339227	-0.471059	0.2334777	0.15004534	0.26246956	0.0053620744	-0.30019698	-0.010745069	-0.15355179	0.15699376	-0.24042685	0.21908492	-0.0060214833	0.29866394	-0.2510314	-0.03198258	-0.08353095	0.112535246	0.21751902	-0.040112257	0.32747176	0.03505848	-0.036571153	0.38989118	0.3368692	0.056801945	0.0995205	-0.20225999	-0.06374087	-0.5957055	0.24277483	-0.43850473	-0.47814277	0.23405753	-0.022183573	-0.13627484	-0.32622215	-0.045179635	-0.31026572	0.31413457	0.062836766	0.07455063	0.30258515	0.24614568	-0.23215862	-0.18388417	-0.18257551	0.10949519	-0.38801032	-0.37128833	0.112459175	-0.18846525	-0.03311081	-0.39999038	0.3817127	-0.046914402	-0.36900434	-0.07232097	-0.41164854	-0.01636777	0.20353827	-0.33271906	-0.040258043	-0.42367184	0.04014251	0.30783018	0.10049562	-0.07511315	-0.08236542	-0.1962457	-0.11883652	-0.28290096	-0.089650825	0.049185105	-0.04166016	-0.19949622
-0.2164792	-0.095277116	-0.040536582	-0.19264007	0.10359495	-0.29073256	-0.47484186	0.349398	-0.061093755	-0.23946656	-0.6378778	0.03879577	0.18058383	0.22181135	-0.197043	-0.23731911	0.11188586	0.092312954	-0.3271071	-0.34703678	0.097844645	0.0014636832	0.30675337	0.10300783	-0.20562431	-0.45751837	0.22848457	0.14425954	0.2575633	0.009275392	-0.28968096	-0.012077932	-0.14947742	0.15684155	-0.2345816	0.2091239	-0.0061970633	0.28391373	-0.24986658	-0.032552693	-0.08158806	0.107719116	0.2092033	-0.046241485	0.32781687	0.025340272	-0.034357782	0.38254657	0.3278327	0.059855785	0.10080314	-0.19925463	-0.055155545	-0.5861787	0.23735799	-0.42556044	-0.46091738	0.2301799	-0.02108911	-0.14191493	-0.31055373	-0.044567	-0.29674223	0.30137342	0.06380593	0.06884095	0.30146134	0.24827129	-0.23172851	-0.17684928	-0.18058352	0.10270499	-0.3715265	-0.37193784	0.10977253	-0.18184361	-0.036001798	-0.39028853	0.38094953	-0.05114868	-0.36127132	-0.06770052	-0.3994756	-0.013928072	0.20098647	-0.3237693	-0.03397487	-0.41840038	0.040574018	0.30238676	0.09802145	-0.073970586	-0.08060474	-0.19321777	-0.11746042	-0.27739218	-0.082887895	0.05054451	-0.0371663	-0.19363442
-0.196751	-0.079531506	-0.037139636	-0.16881709	0.091973804	-0.26385245	-0.42732522	0.31490192	-0.05516033	-0.22079884	-0.5707485	0.030402245	0.1637499	0.20113558	-0.18668042	-0.21381824	0.10386117	0.07806413	-0.29149264	-0.312762	0.08905597	-0.0018417821	0.28338298	0.09606611	-0.18389146	-0.41054487	0.20973885	0.13413118	0.23008786	0.012472072	-0.26440066	-0.009197442	-0.13260566	0.13428244	-0.2114817	0.19635607	-0.0013889831	0.26321876	-0.22699961	-0.027212325	-0.06728988	0.10198101	0.19132242	-0.03748689	0.28960586	0.023424149	-0.035930216	0.34791636	0.29902396	0.046441864	0.09057789	-0.18727435	-0.0509242	-0.5262471	0.214017	-0.39030415	-0.41860053	0.21035895	-0.020948157	-0.12786342	-0.28782108	-0.033347588	-0.2722379	0.27415726	0.06131966	0.06855374	0.2710567	0.22328345	-0.21153034	-0.16326	-0.16350989	0.09106962	-0.33926082	-0.3346872	0.09406354	-0.16546392	-0.031803064	-0.35525882	0.34529844	-0.042879835	-0.32635334	-0.05873393	-0.36836293	-0.018317303	0.18447655	-0.28786522	-0.039877906	-0.38063774	0.042422514	0.27552778	0.09276241	-0.067496605	-0.07324659	-0.18129925	-0.09648397	-0.24303073	-0.07953353	0.051516626	-0.03445014	-0.17101577
-0.15550295	-0.06841031	-0.031399094	-0.14266674	0.077380516	-0.21474805	-0.34882388	0.25685576	-0.047389008	-0.18123358	-0.46133617	0.031076375	0.12697215	0.16456497	-0.14950663	-0.16831976	0.08492534	0.066813275	-0.23643512	-0.24806303	0.0746465	0.0012069893	0.22985007	0.076920554	-0.14826122	-0.33757973	0.17162526	0.10624804	0.19021955	0.007908694	-0.21481082	-0.0036140769	-0.10474003	0.11595863	-0.17241065	0.15906008	-0.005216621	0.21034908	-0.1800786	-0.025280064	-0.05633822	0.08596586	0.15836981	-0.033962168	0.23568073	0.025961231	-0.031433094	0.28593248	0.23947622	0.042188182	0.06786666	-0.14850296	-0.046497278	-0.4301684	0.16824894	-0.3192862	-0.34176695	0.1739091	-0.021574985	-0.096188426	-0.22820015	-0.0286002	-0.21867032	0.22021267	0.045771	0.05489419	0.21538574	0.18304163	-0.16967922	-0.13636197	-0.13072509	0.072152026	-0.2769632	-0.270894	0.07411359	-0.13138951	-0.019919885	-0.28871536	0.27799848	-0.041339673	-0.26116505	-0.053706538	-0.298246	-0.015850527	0.14964168	-0.23740385	-0.03388685	-0.30894184	0.033161636	0.21736364	0.072176546	-0.053361595	-0.0533789	-0.14022742	-0.08107084	-0.20262809	-0.06004508	0.038236972	-0.030528788	-0.1449164
-0.18670608	-0.08026357	-0.032506876	-0.1677796	0.09011095	-0.25207204	-0.4038927	0.29339218	-0.057606455	-0.20480655	-0.54215825	0.031436525	0.1498	0.19490232	-0.17920288	-0.19915342	0.095194615	0.07329256	-0.2777581	-0.30122724	0.085475996	0.0025790497	0.268684	0.083361894	-0.18065284	-0.39689797	0.19694193	0.11830687	0.21833833	0.0055264006	-0.25542203	-0.011051609	-0.12664594	0.13740078	-0.19804595	0.18086529	-0.0040490003	0.2535028	-0.21708488	-0.033088982	-0.071413316	0.09328977	0.18414786	-0.033647623	0.28292677	0.02070667	-0.026269546	0.33405802	0.2911855	0.049269088	0.08843997	-0.17800331	-0.049950924	-0.5011838	0.19989474	-0.37113613	-0.4039728	0.20259902	-0.024707237	-0.1183031	-0.26790428	-0.040104534	-0.2533718	0.26610288	0.057262115	0.0634839	0.25626403	0.21287292	-0.19405873	-0.15922698	-0.14851743	0.08853031	-0.32008305	-0.31760737	0.09728548	-0.15805651	-0.02333913	-0.3393791	0.3269183	-0.037998103	-0.31221554	-0.05996485	-0.3531324	-0.012208411	0.17383814	-0.28322402	-0.03867285	-0.36121085	0.035454135	0.2619097	0.085236296	-0.055464618	-0.060826913	-0.16802756	-0.098127946	-0.23805232	-0.07860969	0.042353015	-0.030197786	-0.16221744
-0.14524756	-0.06403078	-0.030231701	-0.13308981	0.067790456	-0.20218249	-0.32709533	0.24322456	-0.043097325	-0.17061816	-0.43518052	0.02334309	0.11929917	0.15538318	-0.13643731	-0.16336086	0.073616035	0.06412313	-0.22715631	-0.24155529	0.06616537	-0.0006259456	0.21698272	0.07200844	-0.14509897	-0.31833813	0.16162327	0.10422347	0.1785755	0.0022890032	-0.20657639	-0.010218286	-0.10133166	0.10508106	-0.15568645	0.14478327	-0.0012422065	0.19576968	-0.16998854	-0.02438213	-0.0534133	0.07451025	0.14884867	-0.026312716	0.22411703	0.017959015	-0.028205551	0.26277435	0.22880249	0.04350326	0.06776736	-0.13936165	-0.035283267	-0.4063462	0.16551395	-0.2947906	-0.32212907	0.1561064	-0.01746748	-0.089894116	-0.220814	-0.031140836	-0.20358714	0.20713338	0.041953016	0.046766717	0.2057011	0.16721082	-0.16048196	-0.12101392	-0.123749636	0.07211515	-0.2596424	-0.2529338	0.07908822	-0.1237265	-0.02587025	-0.2709803	0.26014996	-0.038343564	-0.24759828	-0.04816388	-0.2812068	-0.0166411	0.13770877	-0.22539967	-0.026337806	-0.2847143	0.029212879	0.20452078	0.066239364	-0.04342423	-0.055423155	-0.13235779	-0.07750316	-0.18574628	-0.06377423	0.038973022	-0.022919359	-0.13623302
